label,mfcc0,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12
Speaker_0002,-254.33374,49.0861,-29.474707,38.844746,-7.373322,-10.752227,-27.74501,-14.294861,-4.665068,-14.52383,-12.097932,-3.802455,-9.859039
Speaker_0002,-251.39311,53.697224,-27.905947,36.245598,-4.8379865,-11.987608,-31.335207,-14.279793,-6.451774,-11.863052,-12.239967,-3.1577437,-10.249942
Speaker_0002,-258.0311,63.5705,-23.442263,32.241116,-11.918576,-11.336029,-21.039803,-18.598558,-12.287701,-10.307124,-12.503803,-5.717079,-9.710384
Speaker_0002,-260.60992,66.815956,-16.974274,31.995659,-9.006633,-12.115735,-21.390364,-15.100726,-13.21507,-13.096123,-12.981166,-6.738792,-11.476337
Speaker_0002,-251.73146,66.34214,-18.04822,32.73407,-9.337689,-11.400681,-20.627035,-11.946429,-13.904353,-11.297811,-13.902966,-6.280557,-11.52997
Speaker_0002,-258.78842,71.2385,-18.23454,31.110836,-10.520241,-12.122688,-22.17586,-14.5560465,-13.273061,-12.3540325,-12.79879,-5.468493,-11.475046
Speaker_0002,-271.68146,65.3401,-12.893351,32.4847,-12.163535,-12.868398,-19.027792,-13.575023,-12.896448,-12.340841,-11.480602,-6.499182,-10.993589
Speaker_0002,-257.03027,71.63915,-22.941702,30.779528,-12.659507,-16.436625,-21.921616,-15.007673,-13.695766,-12.307501,-11.980972,-6.2110133,-10.679261
Speaker_0002,-274.79584,68.26899,-15.97396,26.707245,-11.768889,-12.98205,-21.940578,-13.908317,-11.580124,-10.9067,-11.663529,-5.8116503,-9.353467
Speaker_0002,-266.33063,63.599884,-17.00304,32.37553,-12.69914,-14.503917,-20.806976,-14.835168,-13.394035,-11.61223,-11.460302,-6.306748,-9.289285
Speaker_0002,-266.0112,62.218037,-21.303732,31.745966,-13.098016,-15.952005,-19.680695,-15.232365,-14.252671,-11.324623,-13.084178,-4.320331,-10.653089
Speaker_0002,-279.89835,63.26954,-20.600645,30.180473,-11.283511,-15.732742,-21.287668,-14.53445,-11.632286,-11.192517,-12.64651,-4.675524,-8.827983
Speaker_0002,-274.44977,66.29478,-21.434807,26.209816,-11.790315,-14.269196,-20.544786,-15.260172,-12.260494,-9.542041,-12.586654,-6.5356603,-8.5140705
Speaker_0002,-278.77002,66.884445,-22.504196,24.881243,-11.101119,-16.165339,-21.870867,-12.774853,-13.290743,-9.660191,-12.760921,-5.5060267,-7.6469655
Speaker_0002,-265.19214,65.69569,-21.478365,27.756248,-12.650473,-15.404371,-22.32656,-14.819,-12.850583,-10.933144,-11.713584,-6.330876,-8.353285
Speaker_0002,-279.97495,67.430214,-21.869125,29.081783,-10.372992,-16.898623,-21.797585,-12.534463,-14.665904,-11.217497,-11.405932,-5.2648845,-9.423326
Speaker_0002,-264.04068,69.687035,-26.151743,26.57788,-7.8746314,-14.518895,-22.490847,-13.103095,-15.008506,-9.733437,-14.3782215,-5.9140954,-9.923747
Speaker_0002,-270.98376,54.403336,-20.522095,30.912903,-10.395857,-11.477809,-21.256233,-13.905066,-11.108997,-12.274367,-11.196164,-3.524333,-10.757778
Speaker_0002,-259.16992,63.952084,-22.262535,30.814293,-10.77516,-13.57012,-23.05872,-16.33658,-12.290741,-11.749522,-12.439419,-4.3507743,-9.208618
Speaker_0002,-278.63647,64.12394,-22.596272,30.155754,-11.585827,-16.53298,-20.681606,-14.565764,-10.980578,-10.609708,-12.079178,-4.0094857,-11.260909
Speaker_0002,-270.37888,54.175545,-23.716719,28.41466,-9.001835,-12.472862,-22.720757,-14.272693,-9.470498,-10.738649,-12.076339,-2.2265816,-10.550897
Speaker_0002,-263.62964,49.34703,-20.144558,30.416346,-9.368074,-14.690196,-21.795826,-16.057344,-10.435543,-9.765433,-12.415337,-1.7456892,-9.556586
Speaker_0002,-257.24994,53.187717,-19.555338,35.069508,-9.5459385,-12.363675,-24.578838,-14.048485,-10.591178,-13.873043,-11.582825,-3.9777575,-10.657691
Speaker_0002,-309.3737,55.57178,-15.269315,29.791168,-11.907896,-13.155946,-16.406128,-13.283497,-10.1584,-11.72595,-8.199186,-4.3104663,-10.775886
Speaker_0002,-265.6359,59.85398,-19.446112,32.25251,-12.670497,-18.023878,-21.290089,-14.121981,-11.358707,-10.573849,-10.153534,-4.442837,-10.551729
Speaker_0002,-270.75156,62.963818,-18.175987,29.37088,-12.708466,-14.409049,-18.898155,-16.543541,-14.316767,-10.7292385,-10.965634,-5.9487543,-11.597786
Speaker_0002,-277.03864,65.6702,-18.463001,25.877045,-11.2706175,-10.9086275,-19.233746,-17.486538,-15.369859,-9.103095,-12.275542,-6.351539,-10.607724
Speaker_0002,-263.73132,63.654026,-20.313715,34.520004,-10.193725,-15.7707,-17.961536,-16.376991,-14.512667,-11.326837,-12.9437,-4.7118344,-12.499507
Speaker_0002,-268.5353,60.1682,-17.963879,32.82542,-11.159994,-14.227346,-18.901388,-14.758131,-12.682458,-12.385358,-12.671248,-5.315786,-12.045525
Speaker_0002,-260.26468,61.29572,-21.062698,35.14919,-10.204944,-14.755646,-22.441826,-15.162785,-12.837708,-12.068197,-13.204642,-3.979081,-12.496515
Speaker_0002,-268.23325,62.37877,-19.57428,29.317375,-10.946045,-13.51934,-20.226591,-14.319084,-12.856866,-10.564215,-12.767368,-4.828183,-11.857873
Speaker_0002,-259.71255,63.366066,-17.559465,31.525373,-10.286644,-14.456871,-21.500866,-15.512165,-14.743397,-12.51202,-13.094533,-4.049294,-12.18187
Speaker_0002,-266.23486,59.34116,-16.194675,29.942732,-12.550192,-14.298222,-21.269514,-15.079391,-13.041851,-10.96406,-13.672838,-4.9322853,-10.109444
Speaker_0002,-262.37576,64.02282,-20.303627,30.650171,-12.542835,-17.510567,-20.59766,-15.066239,-12.518048,-10.96475,-12.894397,-4.172852,-10.506925
Speaker_0002,-275.01843,59.449097,-16.872562,31.085247,-11.312706,-14.223301,-19.933723,-13.665342,-14.047702,-11.393509,-12.923608,-5.0466914,-11.531271
Speaker_0002,-279.3192,60.882008,-16.345652,26.513594,-11.03329,-13.811106,-21.560421,-12.251086,-13.326864,-9.477337,-13.001019,-4.385366,-10.541852
Speaker_0002,-267.78018,60.075638,-15.747336,30.222544,-14.403794,-14.857099,-19.301153,-15.022064,-13.693075,-10.171875,-11.907733,-5.4181643,-10.851997
Speaker_0002,-257.7823,60.093292,-20.376099,35.885006,-11.465587,-17.143768,-19.89788,-15.391713,-14.195131,-12.799505,-13.488429,-4.2052803,-11.492964
Speaker_0002,-267.90997,62.078346,-22.20263,31.841505,-12.177633,-15.481069,-19.43684,-15.114193,-12.634404,-11.240071,-13.534733,-3.5208206,-10.685181
Speaker_0002,-275.41986,60.006454,-19.959785,25.36671,-13.465233,-16.431822,-19.15382,-13.189206,-12.776768,-8.873212,-11.577113,-4.0934973,-9.36206
Speaker_0002,-267.11566,56.106735,-16.385147,31.381214,-12.370599,-14.033371,-20.291965,-13.31437,-13.975422,-11.808604,-12.323244,-5.0531173,-11.540894
Speaker_0002,-276.91895,63.298077,-18.963943,27.958355,-11.880885,-15.386347,-20.932152,-13.995125,-12.603723,-10.711412,-12.504516,-4.97219,-10.610334
Speaker_0002,-275.30832,64.7719,-18.515404,27.364904,-12.2971525,-15.925205,-20.182081,-13.100082,-13.314312,-9.314041,-13.071869,-4.4989634,-9.472306
Speaker_0002,-270.2839,58.131973,-18.065475,31.4991,-14.74662,-16.680443,-19.269629,-15.112014,-12.522239,-11.232648,-11.950807,-4.585487,-10.101183
Speaker_0002,-276.8986,54.909214,-16.848827,33.770626,-13.128225,-15.643148,-20.511429,-13.913226,-11.524027,-11.808261,-10.954824,-5.2411404,-9.888032
Speaker_0002,-288.93314,65.02486,-19.208954,26.335438,-14.421438,-15.036788,-18.771236,-15.269302,-10.938555,-10.3963,-10.750676,-4.9687686,-8.984551
Speaker_0002,-280.73584,64.67786,-19.797398,29.230951,-12.788792,-19.625612,-20.929272,-15.415679,-13.161241,-10.597083,-10.633017,-3.7114158,-9.458829
Speaker_0002,-291.8666,62.081673,-18.161003,27.024464,-14.095794,-14.143992,-20.01682,-14.387295,-12.546124,-11.446796,-10.031768,-5.421875,-10.651113
Speaker_0002,-273.17767,59.900272,-15.788076,32.20813,-11.338897,-15.993515,-20.265013,-14.410233,-13.803086,-11.451849,-11.438848,-4.9562416,-9.508677
Speaker_0002,-267.1313,61.96851,-21.245792,32.503113,-13.255531,-20.6027,-20.652384,-14.147914,-12.595399,-10.738075,-12.281664,-5.6621075,-10.3194475
Speaker_0002,-284.1756,65.10013,-16.23276,30.881783,-12.149209,-15.722114,-20.78108,-14.616212,-12.754211,-12.031673,-12.827541,-4.989463,-10.170332
Speaker_0002,-309.53516,52.429058,-16.116879,24.074385,-14.279723,-15.263069,-16.356247,-11.944802,-11.175853,-9.356155,-9.935726,-4.18006,-8.286953
Speaker_0002,-288.72516,64.29205,-22.069826,22.54289,-14.808363,-16.127129,-19.58818,-15.203464,-11.4702425,-9.134592,-10.164974,-4.2123904,-9.392612
Speaker_0002,-293.7976,59.93479,-20.071186,27.647457,-13.013424,-16.711592,-18.854368,-13.46799,-10.568146,-9.84818,-10.579736,-4.6546154,-10.031043
Speaker_0002,-279.85474,59.504795,-17.620144,28.610956,-14.121997,-15.510613,-19.001436,-14.0568,-12.150549,-11.00195,-9.745553,-3.5546246,-10.373111
Speaker_0002,-280.7428,61.549282,-20.558178,26.21668,-12.012868,-15.294897,-19.121717,-14.04887,-11.833163,-10.333896,-11.419474,-3.5966532,-9.663448
Speaker_0002,-281.45337,59.11981,-18.547407,28.047213,-13.028634,-15.882444,-19.548882,-14.903082,-11.481272,-10.680737,-10.967855,-2.7263339,-9.602135
Speaker_0002,-288.84525,63.19357,-18.636343,28.076954,-8.854025,-15.105849,-21.027874,-14.044375,-12.366896,-11.189606,-11.874463,-2.920808,-10.314376
Speaker_0002,-272.07352,62.76176,-21.049433,32.600277,-11.337308,-19.011728,-20.158882,-14.660514,-12.796462,-11.727145,-12.500533,-4.44604,-11.45626
Speaker_0002,-276.39407,61.745586,-21.567774,33.062042,-14.038913,-19.170395,-19.474962,-15.430017,-13.041987,-11.986613,-11.875157,-3.820247,-10.088654
Speaker_0002,-285.04004,57.462086,-17.048977,28.580547,-14.14979,-15.423305,-17.413433,-13.661551,-12.805997,-10.7054825,-11.042476,-5.89542,-8.7725115
Speaker_0002,-282.33984,61.881287,-19.880682,26.500607,-13.132244,-16.106108,-20.36159,-13.729536,-12.009307,-10.769848,-11.440062,-4.0850196,-9.719439
Speaker_0002,-280.09323,62.244328,-22.262867,26.764038,-14.817466,-16.113245,-18.614277,-16.03835,-11.786402,-9.895699,-11.739181,-4.3650227,-10.057994
Speaker_0002,-279.76813,62.85329,-21.375517,26.892704,-14.510872,-15.942283,-19.390118,-15.64749,-10.670494,-10.3397875,-10.983241,-4.458693,-9.361892
Speaker_0002,-295.5894,58.455456,-17.421455,28.440933,-14.194892,-15.690986,-17.301922,-13.39194,-11.084825,-10.66752,-10.5147705,-4.4430647,-9.297614
Speaker_0002,-306.76828,56.712864,-14.785387,22.980204,-11.924408,-13.610526,-18.277824,-13.4148245,-11.179589,-8.646585,-10.870087,-4.6203375,-7.7461147
Speaker_0002,-272.5112,55.702065,-18.032593,27.10316,-16.008165,-15.228745,-19.149948,-14.879343,-12.679773,-8.882854,-11.696386,-4.1306047,-8.528997
Speaker_0002,-291.22467,59.76532,-18.758657,25.204397,-15.384838,-15.988514,-17.212576,-13.951961,-10.176616,-9.681769,-11.072308,-5.0884576,-9.476806
Speaker_0002,-283.7175,61.53066,-22.608826,28.43071,-13.966602,-17.54589,-19.959948,-14.511118,-10.375035,-10.098131,-11.695529,-3.8697586,-9.667001
Speaker_0002,-297.2349,64.820915,-22.729801,19.263071,-16.845016,-14.429526,-18.082321,-13.577553,-10.015956,-8.513282,-9.95663,-3.5184581,-9.142888
Speaker_0002,-297.98904,58.684273,-16.441374,26.174908,-10.652736,-12.14436,-17.720327,-12.996223,-11.372547,-9.003491,-9.740296,-5.902868,-10.677632
Speaker_0002,-293.37317,56.785572,-18.46756,25.226255,-12.720398,-13.043942,-18.32029,-12.351479,-11.92994,-9.150422,-11.523611,-5.046487,-8.833606
Speaker_0002,-278.35352,66.71961,-19.124096,27.018356,-15.02251,-16.042963,-18.806747,-15.966296,-12.877562,-10.884013,-10.722179,-5.2968235,-10.273122
Speaker_0002,-293.82004,58.011936,-17.069405,31.232904,-15.252037,-16.694654,-17.896307,-14.787862,-11.093481,-11.53919,-9.591736,-4.9583406,-9.854148
Speaker_0002,-278.31174,46.89052,-29.779808,32.40024,-7.840989,-12.7559,-23.104729,-15.389059,-8.363304,-7.689151,-11.525824,-5.7053094,-9.904869
Speaker_0002,-277.39572,57.588364,-25.365854,27.520954,-8.410222,-12.436667,-24.311523,-13.952224,-9.762859,-11.180728,-12.10556,-3.79322,-10.944201
Speaker_0002,-315.54544,60.93716,-13.973431,25.39867,-13.623614,-12.847088,-16.20439,-13.406565,-11.9079895,-10.173878,-8.907639,-4.9813304,-8.626326
Speaker_0002,-278.74457,68.67405,-20.426096,27.836395,-14.407154,-16.983788,-19.170946,-15.76607,-12.710769,-10.467655,-10.695804,-5.6140327,-10.447668
Speaker_0002,-287.91187,62.60206,-19.251268,26.288475,-14.513694,-16.612942,-19.175745,-15.724141,-11.82337,-9.254416,-10.8840475,-4.884874,-9.724319
Speaker_0002,-285.15652,62.07043,-16.762281,21.954512,-16.852741,-12.953651,-17.82993,-16.120462,-12.440088,-8.713048,-9.505446,-5.8553333,-8.827597
Speaker_0002,-281.23877,69.31821,-19.383312,31.915182,-10.354563,-16.413809,-20.940062,-16.239477,-12.515508,-11.052391,-11.797376,-4.989563,-11.571154
Speaker_0002,-286.59863,56.29986,-26.03612,25.09779,-9.939142,-14.550577,-21.246696,-12.427221,-11.38265,-8.621103,-11.594846,-1.8068819,-11.8124275
Speaker_0002,-1131.371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Speaker_0003,-227.15404,60.468876,-34.7158,6.337078,-18.073528,-16.970116,-34.695408,-13.074173,-21.990639,-8.182518,-5.9202805,0.57079285,-14.246199
Speaker_0003,-259.8129,55.765842,-31.952875,8.749981,-15.456432,-16.13599,-34.655144,-12.0118885,-20.034363,-8.385143,-6.69926,0.37498978,-14.86507
Speaker_0003,-241.28972,53.013805,-33.467735,11.7905445,-18.417566,-12.0566,-27.498165,-10.699981,-18.762619,-11.644109,-6.981356,-1.40995,-13.37287
Speaker_0003,-252.59804,56.208206,-35.054,11.49425,-19.398275,-13.091241,-27.061728,-11.508287,-18.73035,-12.693777,-6.9975963,0.02928938,-12.91298
Speaker_0003,-236.60184,59.14105,-39.246822,12.021026,-19.64868,-15.911265,-27.783,-12.748404,-19.053984,-12.158547,-6.874602,0.19051017,-14.312964
Speaker_0003,-262.53137,55.702103,-33.74336,9.43404,-17.943344,-12.618225,-28.288027,-11.080685,-22.108757,-11.959331,-6.0570045,-0.95685226,-13.238614
Speaker_0003,-268.94052,54.951538,-35.28697,6.5323195,-17.680634,-14.465699,-27.680336,-11.034364,-18.905672,-9.004945,-5.9972625,-0.27122334,-11.469526
Speaker_0003,-256.9375,58.499035,-33.45934,9.918851,-18.819597,-15.333129,-30.066273,-12.274915,-20.669289,-10.479903,-6.244283,-0.14415075,-12.986754
Speaker_0003,-252.53992,54.792915,-34.545517,13.148657,-16.457012,-16.685823,-29.559986,-9.741007,-21.772268,-10.725063,-9.194593,-1.230283,-13.273141
Speaker_0003,-257.50143,55.728798,-34.96683,7.5226645,-18.421251,-15.407817,-27.89772,-10.7071495,-20.127789,-7.826104,-6.8193665,-1.9648136,-11.845616
Speaker_0003,-250.88182,56.02852,-35.732365,11.095394,-18.607319,-15.516843,-27.921211,-10.848253,-19.915094,-10.547876,-7.2731924,-0.9940488,-12.178221
Speaker_0003,-245.03564,63.223488,-37.44328,4.8747735,-18.087708,-17.095491,-32.974773,-10.287425,-21.398634,-8.649081,-5.794634,-0.68503237,-13.428878
Speaker_0003,-249.76024,56.733025,-30.779802,9.281662,-17.466433,-17.6226,-37.08913,-8.931273,-21.422146,-8.6417885,-3.867664,-4.128925,-14.344169
Speaker_0003,-248.99306,59.019287,-34.29641,9.643368,-15.107091,-17.4459,-33.784992,-9.9302845,-23.711752,-9.9067955,-7.1676397,-1.6558194,-13.157037
Speaker_0003,-249.36694,59.820774,-35.901714,6.9914856,-18.746408,-15.620016,-29.619781,-10.301574,-19.659233,-8.775795,-6.3893924,-1.7921196,-13.998888
Speaker_0003,-261.4703,61.282726,-32.908604,4.8593016,-16.82198,-11.938741,-27.568274,-10.078773,-17.897566,-11.65038,-7.1313024,-1.1681818,-14.663184
Speaker_0003,-263.4421,56.341656,-33.145477,8.408276,-17.851229,-12.18559,-28.408218,-10.775119,-15.200336,-11.474519,-6.232723,-1.0439608,-14.496792
Speaker_0003,-267.67712,63.21166,-35.15963,2.5190027,-22.457392,-11.76256,-27.061844,-11.530114,-15.85612,-10.98245,-3.3949876,-0.9552696,-14.843875
Speaker_0003,-260.0634,63.462563,-35.217243,7.4591236,-18.364803,-14.329086,-28.376644,-11.133254,-17.031008,-12.593494,-5.6534934,-1.0131189,-15.381608
Speaker_0003,-282.6521,62.79576,-33.243927,2.6172078,-20.164585,-12.022301,-25.886868,-10.564474,-15.7436285,-10.949238,-5.1707425,-1.8857664,-12.931335
Speaker_0003,-262.2943,64.941414,-34.105328,6.485557,-20.686352,-13.001765,-27.017088,-10.667642,-16.19555,-13.117327,-5.6462035,-2.4154592,-15.220618
Speaker_0003,-253.8819,66.69031,-35.299706,7.1534104,-16.870468,-17.420603,-30.225443,-12.206105,-18.580305,-9.798544,-6.9253583,-1.7619616,-14.649698
Speaker_0003,-261.112,63.698734,-32.6217,4.5463796,-12.292005,-15.755427,-32.319267,-7.4414005,-21.331987,-8.12885,-8.4634495,-3.4011326,-12.198393
Speaker_0003,-248.09218,66.410324,-33.26894,3.0801826,-13.045557,-14.507816,-33.42006,-10.447181,-23.85351,-8.45165,-8.112197,-4.0882607,-12.050449
Speaker_0003,-256.84702,65.97198,-32.340446,3.943693,-17.036228,-14.347254,-32.927963,-8.317351,-22.940104,-10.5856085,-5.9525037,-3.9496398,-11.950164
Speaker_0003,-270.6233,63.75054,-34.227814,2.2326996,-18.606365,-13.574608,-28.092335,-9.816459,-19.504433,-8.194979,-7.566785,-2.777722,-13.274835
Speaker_0003,-261.51126,60.854046,-31.861124,5.929407,-17.128937,-12.969536,-30.619959,-9.2987175,-20.70269,-8.774237,-8.180613,-3.3517432,-13.350578
Speaker_0003,-301.6606,66.81984,-30.99533,-1.1745167,-15.417414,-12.072753,-26.524513,-9.388806,-18.980867,-8.205973,-6.9253983,-3.7098372,-12.553718
Speaker_0003,-270.43787,61.611748,-31.305647,8.433083,-16.456612,-15.781508,-30.598,-8.223265,-15.046271,-10.520713,-10.859356,-2.809331,-15.670984
Speaker_0003,-282.8002,67.64412,-32.61564,0.055301655,-16.681335,-13.143275,-28.29658,-10.476293,-18.941221,-8.900219,-6.6727347,-2.1633127,-14.124879
Speaker_0003,-251.62906,58.985306,-34.23635,7.587486,-17.527786,-14.164476,-28.504974,-10.115771,-19.896502,-10.335431,-6.595101,-0.5833994,-15.319604
Speaker_0003,-277.47424,66.0552,-25.973322,7.8373046,-13.930668,-11.909954,-27.71181,-9.870651,-19.620192,-10.079065,-5.6655474,-3.441219,-13.456168
Speaker_0003,-325.39883,56.275692,-22.92029,6.12696,-11.9932575,-10.251042,-25.597809,-7.9746337,-15.880886,-6.2678585,-5.562423,-2.7684093,-10.982003
Speaker_0003,-272.6318,67.568474,-31.654074,3.0975885,-13.717889,-11.847876,-30.860298,-10.968169,-18.741493,-10.767716,-7.0430975,0.04816838,-12.835099
Speaker_0003,-295.1486,60.816185,-28.176512,5.3995934,-17.046076,-13.193966,-27.1759,-9.004258,-17.59931,-10.047938,-4.4198775,-2.5321496,-13.368309
Speaker_0003,-290.64468,62.38436,-29.81177,3.5118225,-14.937811,-11.312552,-27.247877,-11.600153,-20.31192,-8.851187,-4.646771,-2.7546942,-13.134733
Speaker_0003,-258.92233,63.825703,-32.297146,5.5368958,-16.40259,-13.017872,-29.239954,-10.060054,-19.40724,-10.195183,-7.1501174,-2.1609035,-13.926585
Speaker_0003,-281.4073,59.508644,-30.34574,7.6732416,-13.400868,-15.124397,-34.223007,-9.045032,-19.017614,-9.944331,-5.237784,-4.04466,-12.348737
Speaker_0003,-322.9218,59.804184,-23.246046,5.128868,-13.494742,-10.350711,-29.879467,-11.138787,-17.798536,-9.012153,-2.8396375,-4.2999897,-11.41316
Speaker_0003,-317.75854,53.285645,-23.052904,7.717962,-14.841458,-10.486241,-27.425966,-10.493833,-14.619287,-8.802481,-4.304794,-2.6157167,-10.806127
Speaker_0003,-290.83282,63.299007,-26.942276,2.7762895,-15.496693,-13.722374,-30.94523,-9.990464,-18.573763,-8.887141,-4.126021,-3.3076239,-12.80135
Speaker_0003,-242.03023,64.8094,-33.657967,4.1201406,-19.035383,-15.275133,-33.58934,-10.144816,-19.349539,-7.530851,-6.8260865,-3.6506066,-13.725541
Speaker_0003,-342.91403,55.559433,-16.293873,1.8182971,-16.573486,-4.613408,-22.60359,-9.5426855,-12.858486,-8.737151,-3.4932714,-4.1966224,-9.704918
Speaker_0003,-252.32735,58.43362,-30.390633,6.584049,-19.610935,-12.331326,-28.379478,-11.318219,-17.188503,-10.489419,-5.1802864,-2.6339176,-13.109721
Speaker_0003,-321.17728,54.805527,-22.434856,8.156677,-14.3307705,-11.271156,-25.477283,-9.8149805,-15.747661,-11.2657995,-5.587075,-2.572031,-12.36095
Speaker_0003,-376.4949,46.307648,-13.9264,0.85636365,-12.125699,-4.7665176,-18.238195,-5.852763,-10.276747,-8.076518,-4.0728273,-3.257096,-8.287942
Speaker_0003,-253.84015,64.69089,-33.383884,6.448163,-20.463173,-16.79153,-28.545279,-12.670789,-17.659542,-9.488096,-5.7110963,-2.4352887,-15.012437
Speaker_0003,-329.0422,58.753353,-20.454865,2.4534109,-18.37396,-9.078892,-24.268898,-10.340527,-14.744373,-9.050224,-3.7066467,-4.78539,-11.270388
Speaker_0003,-283.28918,63.21747,-24.251915,7.052745,-18.789833,-13.299004,-26.749264,-12.031078,-15.612313,-9.897172,-6.4538007,-2.068792,-12.180709
Speaker_0003,-316.60022,56.56221,-26.94366,5.4989014,-13.109162,-14.100425,-26.914484,-8.841886,-12.644056,-8.137156,-5.5121226,-0.79747075,-11.480918
Speaker_0003,-336.83624,53.368256,-23.013123,1.9836994,-16.72086,-10.347732,-24.872807,-10.02802,-14.823603,-6.274399,-3.4711397,-1.7647289,-7.696193
Speaker_0003,-339.4693,49.410034,-24.198992,3.9882672,-12.513055,-12.5245905,-24.1159,-7.8108625,-14.078473,-7.4135447,-4.0040255,-0.8258288,-8.712605
Speaker_0003,-328.50156,52.396736,-25.134312,6.118534,-14.244202,-11.961049,-25.997208,-9.936706,-13.45798,-9.123903,-4.8265667,0.08957501,-11.20268
Speaker_0003,-298.6373,62.30924,-27.330893,2.755734,-18.573912,-13.8971615,-28.253641,-11.093039,-13.653908,-11.084242,-4.632518,0.17613582,-12.59695
Speaker_0003,-357.37875,50.12144,-21.99237,-0.62761915,-15.019208,-8.87555,-19.577776,-8.326301,-11.205666,-8.688157,-3.4047499,-0.0749054,-8.405103
Speaker_0003,-272.9232,63.74119,-33.637726,2.1947277,-18.21435,-16.038214,-29.18536,-9.876137,-17.723843,-10.412075,-4.5517488,0.57323956,-12.199529
Speaker_0003,-318.2128,63.418896,-23.42806,2.390709,-13.771007,-12.949775,-31.619959,-9.046553,-14.197119,-7.441562,-5.86117,-2.543351,-9.16933
Speaker_0003,-300.6551,73.14587,-26.741657,-4.6275053,-16.95698,-13.987436,-33.864853,-8.444431,-17.45757,-8.077673,-5.3450236,-1.9950991,-10.831046
Speaker_0003,-335.3935,56.424282,-23.293821,4.314572,-15.379637,-14.121627,-29.765713,-8.135835,-12.921157,-8.108239,-6.2549453,-2.2461042,-9.932677
Speaker_0003,-272.16464,62.75139,-27.549307,11.710773,-17.664158,-18.141235,-30.115206,-9.055449,-15.445053,-11.996944,-10.931028,-2.7265184,-13.647088
Speaker_0003,-305.61887,55.335304,-25.914377,10.379238,-17.38309,-14.812679,-27.943323,-11.685676,-13.376338,-10.53849,-7.109867,0.14493828,-12.099267
Speaker_0003,-274.8908,61.114326,-25.645283,5.1044083,-17.805122,-15.513707,-31.695799,-10.171986,-15.467458,-9.892496,-6.2477098,-1.1380731,-11.1196785
Speaker_0003,-281.51242,61.002747,-26.04277,7.1068525,-20.607546,-14.3441,-29.960205,-10.1119175,-13.218565,-10.360252,-6.584141,-2.0512173,-12.744708
Speaker_0003,-244.46219,72.41983,-25.455666,5.2724123,-20.467577,-15.52433,-34.159863,-13.186501,-17.216421,-11.37699,-5.4472623,-1.755629,-13.165475
Speaker_0003,-269.00333,59.089775,-27.552132,13.309127,-15.2524395,-15.728283,-31.989794,-11.008564,-16.134283,-11.424528,-6.057265,-2.0813768,-13.992011
Speaker_0003,-324.07812,56.045536,-19.747559,7.111264,-15.460575,-12.216219,-26.920506,-8.350377,-12.675892,-10.00175,-5.674388,-3.2777002,-11.888475
Speaker_0003,-315.11993,62.580723,-23.99299,2.531187,-18.245325,-12.409232,-26.099443,-10.211041,-14.135982,-10.157373,-4.582816,-1.5040761,-10.768058
Speaker_0003,-314.51755,56.66829,-23.00704,7.561566,-14.906106,-11.199624,-29.278402,-10.319111,-12.419904,-10.599258,-5.7350516,-1.632263,-10.587942
Speaker_0003,-290.24097,58.44824,-26.433786,2.7113397,-12.861308,-12.043592,-32.287575,-8.463348,-16.188978,-7.755001,-5.62931,-1.0436553,-10.700843
Speaker_0003,-264.41644,61.948814,-30.203356,7.4413757,-17.344786,-14.236496,-35.40648,-12.152854,-17.934479,-10.9401455,-4.799186,1.804269,-15.376535
Speaker_0003,-260.58136,63.361935,-32.966476,2.5693576,-17.536703,-15.208469,-34.828712,-12.843034,-21.095694,-7.3915253,-4.2292624,0.8092856,-13.311921
Speaker_0003,-251.40503,58.599,-32.273376,7.9649653,-16.73069,-15.301306,-32.7158,-12.564467,-20.607367,-8.309888,-5.019588,1.4035859,-12.321303
Speaker_0003,-252.07733,62.38766,-35.285233,4.1903763,-16.583975,-16.53377,-33.10698,-12.466237,-22.352798,-7.3754845,-4.579132,1.4161023,-11.509589
Speaker_0003,-258.10266,58.803936,-33.652977,7.7923803,-16.55748,-17.592415,-32.19336,-12.117743,-22.680304,-8.414463,-4.408422,1.5457491,-12.752175
Speaker_0003,-273.29575,59.931732,-29.519247,11.053761,-17.137014,-16.58625,-29.740276,-12.567686,-20.785332,-10.88379,-4.56516,2.6935017,-13.498918
Speaker_0003,-266.98566,64.225365,-32.019894,5.8004785,-16.314428,-18.847054,-32.346848,-11.318517,-21.942945,-9.455501,-6.603941,2.3093033,-11.734386
Speaker_0003,-251.9412,67.83425,-33.50591,7.1174564,-18.85747,-18.967031,-32.252167,-13.916672,-23.301416,-9.676168,-5.5467825,2.64668,-12.884935
Speaker_0003,-262.98166,66.45681,-32.14379,7.8344493,-14.631988,-17.893185,-33.47131,-12.366517,-23.863964,-10.362182,-5.449408,2.413425,-12.484964
Speaker_0003,-257.0173,57.65059,-30.463493,13.772253,-14.972846,-14.340166,-31.966507,-12.291852,-19.407606,-12.126572,-5.594177,0.6961485,-14.840185
Speaker_0003,-248.4395,50.843174,-24.339212,17.87603,-16.777472,-11.3523655,-29.345648,-11.462368,-16.520197,-14.142532,-7.683802,-0.34506652,-15.241404
